visit_id,customer_id,entry_time,exit_time,purpose
3583,3583,12/30/2022 9:43,12/30/2022 11:05,Yangi mashina ko‘rish
3584,3584,12/30/2022 15:50,12/30/2022 16:01,Texnik ko‘rik
3585,3585,12/30/2022 17:13,12/30/2022 19:03,Texnik ko‘rik
3586,3586,12/30/2022 17:13,12/30/2022 18:37,Hujjatlar
3587,3587,12/30/2022 15:03,12/30/2022 15:42,Servis
3588,3588,12/31/2022 12:06,12/31/2022 12:42,Servis
3589,3589,12/31/2022 12:28,12/31/2022 13:48,Hujjatlar
3590,3590,12/31/2022 10:31,12/31/2022 11:38,Texnik ko‘rik
3591,3591,12/31/2022 11:54,12/31/2022 12:07,Hujjatlar
3592,3592,12/31/2022 10:25,12/31/2022 10:37,Texnik ko‘rik
3593,3593,12/31/2022 15:29,12/31/2022 16:18,Test drive
3594,3594,12/31/2022 16:22,12/31/2022 18:03,Test drive
3595,3595,12/31/2022 17:15,12/31/2022 18:50,Servis
3596,3596,12/31/2022 9:01,12/31/2022 10:19,Test drive
3597,3597,12/31/2022 16:18,12/31/2022 17:22,Yangi mashina ko‘rish
3598,3598,12/31/2022 17:56,12/31/2022 19:51,Yangi mashina ko‘rish
3599,3599,1/1/2023 16:16,1/1/2023 16:59,Hujjatlar
3600,3600,1/1/2023 9:39,1/1/2023 10:12,Yangi mashina ko‘rish
3601,3601,1/1/2023 11:40,1/1/2023 12:24,Test drive
3602,3602,1/1/2023 11:21,1/1/2023 13:21,Yangi mashina ko‘rish
3603,3603,1/1/2023 13:35,1/1/2023 14:03,Servis
3604,3604,1/1/2023 12:23,1/1/2023 13:12,Yangi mashina ko‘rish
3605,3605,1/1/2023 10:37,1/1/2023 12:16,Texnik ko‘rik
3606,3606,1/1/2023 9:35,1/1/2023 11:25,Servis
3607,3607,1/1/2023 12:16,1/1/2023 13:13,Texnik ko‘rik
3608,3608,1/1/2023 9:31,1/1/2023 11:05,Hujjatlar
3609,3609,1/1/2023 12:41,1/1/2023 12:55,Texnik ko‘rik
3610,3610,1/1/2023 9:17,1/1/2023 10:13,Servis
3611,3611,1/1/2023 14:57,1/1/2023 15:53,Yangi mashina ko‘rish
3612,3612,1/1/2023 14:05,1/1/2023 14:38,Servis
3613,3613,1/2/2023 15:47,1/2/2023 17:18,Yangi mashina ko‘rish
3614,3614,1/2/2023 16:01,1/2/2023 17:32,Test drive
3615,3615,1/2/2023 13:24,1/2/2023 14:20,Servis
3616,3616,1/2/2023 16:06,1/2/2023 17:24,Yangi mashina ko‘rish
3617,3617,1/2/2023 17:14,1/2/2023 18:28,Test drive
3618,3618,1/2/2023 11:54,1/2/2023 12:08,Yangi mashina ko‘rish
3619,3619,1/2/2023 16:40,1/2/2023 17:52,Texnik ko‘rik
3620,3620,1/3/2023 15:17,1/3/2023 15:40,Yangi mashina ko‘rish
3621,3621,1/3/2023 17:06,1/3/2023 17:57,Texnik ko‘rik
3622,3622,1/3/2023 14:30,1/3/2023 15:56,Servis
3623,3623,1/3/2023 11:21,1/3/2023 13:04,Texnik ko‘rik
3624,3624,1/3/2023 12:14,1/3/2023 13:47,Texnik ko‘rik
3625,3625,1/3/2023 9:19,1/3/2023 9:33,Texnik ko‘rik
3626,3626,1/3/2023 13:25,1/3/2023 15:02,Test drive
3627,3627,1/3/2023 17:42,1/3/2023 19:08,Test drive
3628,3628,1/3/2023 10:17,1/3/2023 10:58,Hujjatlar
3629,3629,1/3/2023 16:00,1/3/2023 16:25,Texnik ko‘rik
3630,3630,1/3/2023 9:42,1/3/2023 10:23,Hujjatlar
3631,3631,1/3/2023 14:08,1/3/2023 15:58,Test drive
3632,3632,1/3/2023 13:50,1/3/2023 14:12,Texnik ko‘rik
3633,3633,1/4/2023 13:32,1/4/2023 14:30,Yangi mashina ko‘rish
3634,3634,1/4/2023 11:05,1/4/2023 12:10,Test drive
3635,3635,1/4/2023 14:12,1/4/2023 15:20,Servis
3636,3636,1/4/2023 11:48,1/4/2023 13:29,Hujjatlar
3637,3637,1/4/2023 10:16,1/4/2023 12:09,Servis
3638,3638,1/4/2023 15:05,1/4/2023 15:40,Texnik ko‘rik
3639,3639,1/5/2023 15:29,1/5/2023 17:21,Hujjatlar
3640,3640,1/5/2023 15:26,1/5/2023 16:40,Yangi mashina ko‘rish
3641,3641,1/5/2023 10:44,1/5/2023 11:05,Test drive
3642,3642,1/5/2023 9:31,1/5/2023 9:45,Servis
3643,3643,1/5/2023 11:06,1/5/2023 11:44,Yangi mashina ko‘rish
3644,3644,1/5/2023 17:38,1/5/2023 19:16,Test drive
3645,3645,1/5/2023 10:12,1/5/2023 11:27,Test drive
3646,3646,1/5/2023 17:15,1/5/2023 19:00,Yangi mashina ko‘rish
3647,3647,1/5/2023 10:49,1/5/2023 12:11,Hujjatlar
3648,3648,1/5/2023 15:46,1/5/2023 17:01,Servis
3649,3649,1/5/2023 12:33,1/5/2023 14:01,Yangi mashina ko‘rish
3650,3650,1/5/2023 14:31,1/5/2023 15:58,Texnik ko‘rik
3651,3651,1/5/2023 13:34,1/5/2023 14:00,Yangi mashina ko‘rish
3652,3652,1/5/2023 16:07,1/5/2023 17:41,Yangi mashina ko‘rish
3653,3653,1/6/2023 9:11,1/6/2023 9:41,Hujjatlar
3654,3654,1/6/2023 10:28,1/6/2023 11:22,Texnik ko‘rik
3655,3655,1/6/2023 15:13,1/6/2023 15:30,Yangi mashina ko‘rish
3656,3656,1/6/2023 9:18,1/6/2023 10:42,Yangi mashina ko‘rish
3657,3657,1/6/2023 17:00,1/6/2023 17:49,Test drive
3658,3658,1/6/2023 13:47,1/6/2023 14:31,Texnik ko‘rik
3659,3659,1/6/2023 9:03,1/6/2023 10:54,Servis
3660,3660,1/6/2023 14:11,1/6/2023 14:58,Texnik ko‘rik
3661,3661,1/6/2023 16:45,1/6/2023 17:40,Hujjatlar
3662,3662,1/6/2023 11:19,1/6/2023 13:19,Texnik ko‘rik
3663,3663,1/6/2023 16:27,1/6/2023 17:54,Test drive
3664,3664,1/6/2023 12:49,1/6/2023 13:49,Yangi mashina ko‘rish
3665,3665,1/6/2023 14:39,1/6/2023 15:11,Hujjatlar
3666,3666,1/7/2023 14:08,1/7/2023 15:33,Texnik ko‘rik
3667,3667,1/7/2023 11:44,1/7/2023 12:25,Texnik ko‘rik
3668,3668,1/7/2023 10:06,1/7/2023 10:16,Texnik ko‘rik
3669,3669,1/7/2023 17:07,1/7/2023 19:01,Test drive
3670,3670,1/7/2023 14:41,1/7/2023 16:05,Servis
3671,3671,1/7/2023 14:18,1/7/2023 16:10,Texnik ko‘rik
3672,3672,1/7/2023 13:36,1/7/2023 13:48,Yangi mashina ko‘rish
3673,3673,1/7/2023 9:58,1/7/2023 11:46,Hujjatlar
3674,3674,1/7/2023 17:14,1/7/2023 18:55,Hujjatlar
3675,3675,1/7/2023 13:39,1/7/2023 15:19,Servis
3676,3676,1/7/2023 13:34,1/7/2023 14:32,Texnik ko‘rik
3677,3677,1/8/2023 9:09,1/8/2023 10:41,Texnik ko‘rik
3678,3678,1/8/2023 12:30,1/8/2023 13:28,Servis
3679,3679,1/8/2023 11:09,1/8/2023 12:59,Servis
3680,3680,1/8/2023 15:51,1/8/2023 17:48,Texnik ko‘rik
3681,3681,1/8/2023 9:30,1/8/2023 10:59,Hujjatlar
3682,3682,1/8/2023 11:15,1/8/2023 12:43,Texnik ko‘rik
3683,3683,1/9/2023 10:02,1/9/2023 11:33,Servis
3684,3684,1/9/2023 15:07,1/9/2023 15:26,Yangi mashina ko‘rish
3685,3685,1/9/2023 12:34,1/9/2023 14:11,Hujjatlar
3686,3686,1/9/2023 16:16,1/9/2023 16:59,Test drive
3687,3687,1/9/2023 15:23,1/9/2023 16:52,Servis
3688,3688,1/9/2023 16:58,1/9/2023 18:57,Servis
3689,3689,1/9/2023 17:12,1/9/2023 18:55,Servis
3690,3690,1/9/2023 11:33,1/9/2023 13:17,Yangi mashina ko‘rish
3691,3691,1/9/2023 14:35,1/9/2023 16:33,Texnik ko‘rik
3692,3692,1/9/2023 17:08,1/9/2023 17:20,Texnik ko‘rik
3693,3693,1/9/2023 14:50,1/9/2023 15:57,Hujjatlar
3694,3694,1/9/2023 9:51,1/9/2023 10:50,Servis
3695,3695,1/9/2023 12:31,1/9/2023 13:13,Hujjatlar
3696,3696,1/10/2023 16:53,1/10/2023 18:47,Texnik ko‘rik
3697,3697,1/10/2023 12:21,1/10/2023 14:05,Texnik ko‘rik
3698,3698,1/10/2023 16:02,1/10/2023 16:19,Hujjatlar
3699,3699,1/10/2023 16:06,1/10/2023 16:40,Test drive
3700,3700,1/10/2023 14:27,1/10/2023 15:46,Servis
3701,3701,1/10/2023 12:15,1/10/2023 13:58,Texnik ko‘rik
3702,3702,1/10/2023 16:12,1/10/2023 16:39,Yangi mashina ko‘rish
3703,3703,1/10/2023 14:02,1/10/2023 14:58,Texnik ko‘rik
3704,3704,1/10/2023 10:28,1/10/2023 11:50,Test drive
3705,3705,1/10/2023 14:52,1/10/2023 16:32,Test drive
3706,3706,1/10/2023 11:02,1/10/2023 12:17,Hujjatlar
3707,3707,1/10/2023 13:07,1/10/2023 14:04,Hujjatlar
3708,3708,1/10/2023 15:09,1/10/2023 15:50,Test drive
3709,3709,1/10/2023 12:21,1/10/2023 14:04,Yangi mashina ko‘rish
3710,3710,1/11/2023 11:38,1/11/2023 13:30,Texnik ko‘rik
3711,3711,1/11/2023 10:01,1/11/2023 10:18,Texnik ko‘rik
3712,3712,1/11/2023 13:39,1/11/2023 15:15,Texnik ko‘rik
3713,3713,1/11/2023 9:06,1/11/2023 9:47,Test drive
3714,3714,1/11/2023 11:36,1/11/2023 12:46,Texnik ko‘rik
3715,3715,1/11/2023 11:50,1/11/2023 12:18,Hujjatlar
3716,3716,1/11/2023 11:46,1/11/2023 13:11,Texnik ko‘rik
3717,3717,1/12/2023 9:18,1/12/2023 9:52,Yangi mashina ko‘rish
3718,3718,1/12/2023 14:58,1/12/2023 16:42,Yangi mashina ko‘rish
3719,3719,1/12/2023 15:36,1/12/2023 16:39,Servis
3720,3720,1/12/2023 14:03,1/12/2023 14:31,Servis
3721,3721,1/12/2023 9:50,1/12/2023 10:00,Yangi mashina ko‘rish
3722,3722,1/12/2023 14:46,1/12/2023 16:40,Yangi mashina ko‘rish
3723,3723,1/12/2023 11:09,1/12/2023 11:19,Yangi mashina ko‘rish
3724,3724,1/13/2023 12:46,1/13/2023 13:47,Hujjatlar
3725,3725,1/13/2023 17:35,1/13/2023 18:49,Texnik ko‘rik
3726,3726,1/13/2023 13:04,1/13/2023 14:43,Servis
3727,3727,1/13/2023 10:25,1/13/2023 12:22,Test drive
3728,3728,1/13/2023 15:57,1/13/2023 17:05,Texnik ko‘rik
3729,3729,1/13/2023 13:24,1/13/2023 13:50,Test drive
3730,3730,1/13/2023 15:39,1/13/2023 16:05,Yangi mashina ko‘rish
3731,3731,1/13/2023 9:51,1/13/2023 10:45,Yangi mashina ko‘rish
3732,3732,1/13/2023 9:50,1/13/2023 10:36,Texnik ko‘rik
3733,3733,1/14/2023 15:34,1/14/2023 17:00,Hujjatlar
3734,3734,1/14/2023 9:34,1/14/2023 10:16,Yangi mashina ko‘rish
3735,3735,1/14/2023 10:44,1/14/2023 11:45,Test drive
3736,3736,1/14/2023 12:59,1/14/2023 14:40,Hujjatlar
3737,3737,1/14/2023 17:50,1/14/2023 18:02,Servis
3738,3738,1/14/2023 9:46,1/14/2023 11:23,Test drive
3739,3739,1/14/2023 11:52,1/14/2023 13:43,Texnik ko‘rik
3740,3740,1/14/2023 12:10,1/14/2023 13:03,Test drive
3741,3741,1/14/2023 14:02,1/14/2023 14:33,Servis
3742,3742,1/14/2023 12:48,1/14/2023 13:38,Yangi mashina ko‘rish
3743,3743,1/14/2023 16:51,1/14/2023 18:17,Yangi mashina ko‘rish
3744,3744,1/15/2023 14:43,1/15/2023 16:33,Texnik ko‘rik
3745,3745,1/15/2023 17:41,1/15/2023 19:18,Hujjatlar
3746,3746,1/15/2023 13:43,1/15/2023 14:09,Texnik ko‘rik
3747,3747,1/15/2023 15:09,1/15/2023 16:12,Servis
3748,3748,1/15/2023 13:18,1/15/2023 14:30,Hujjatlar
3749,3749,1/15/2023 11:33,1/15/2023 13:16,Yangi mashina ko‘rish
3750,3750,1/15/2023 13:20,1/15/2023 15:11,Servis
3751,3751,1/15/2023 14:03,1/15/2023 15:35,Texnik ko‘rik
3752,3752,1/15/2023 9:01,1/15/2023 10:32,Test drive
3753,3753,1/15/2023 12:31,1/15/2023 13:18,Test drive
3754,3754,1/15/2023 15:05,1/15/2023 17:00,Yangi mashina ko‘rish
3755,3755,1/15/2023 16:52,1/15/2023 17:09,Texnik ko‘rik
3756,3756,1/15/2023 17:45,1/15/2023 18:57,Servis
3757,3757,1/15/2023 12:22,1/15/2023 13:03,Test drive
3758,3758,1/15/2023 13:29,1/15/2023 14:08,Hujjatlar
3759,3759,1/16/2023 13:30,1/16/2023 14:19,Test drive
3760,3760,1/16/2023 12:40,1/16/2023 12:50,Test drive
3761,3761,1/16/2023 16:06,1/16/2023 17:37,Servis
3762,3762,1/16/2023 14:56,1/16/2023 15:51,Yangi mashina ko‘rish
3763,3763,1/16/2023 15:41,1/16/2023 16:25,Test drive
3764,3764,1/17/2023 13:45,1/17/2023 14:27,Hujjatlar
3765,3765,1/17/2023 12:34,1/17/2023 13:16,Yangi mashina ko‘rish
3766,3766,1/17/2023 13:43,1/17/2023 14:20,Texnik ko‘rik
3767,3767,1/17/2023 17:53,1/17/2023 19:19,Test drive
3768,3768,1/17/2023 13:48,1/17/2023 14:17,Yangi mashina ko‘rish
3769,3769,1/17/2023 15:19,1/17/2023 15:30,Hujjatlar
3770,3770,1/17/2023 16:29,1/17/2023 18:21,Hujjatlar
3771,3771,1/17/2023 13:30,1/17/2023 15:10,Servis
3772,3772,1/18/2023 12:31,1/18/2023 12:41,Yangi mashina ko‘rish
3773,3773,1/18/2023 14:40,1/18/2023 15:38,Texnik ko‘rik
3774,3774,1/18/2023 12:06,1/18/2023 13:13,Test drive
3775,3775,1/18/2023 12:21,1/18/2023 13:43,Hujjatlar
3776,3776,1/18/2023 15:50,1/18/2023 17:24,Hujjatlar
3777,3777,1/18/2023 16:16,1/18/2023 17:33,Servis
3778,3778,1/18/2023 9:15,1/18/2023 9:46,Hujjatlar
3779,3779,1/18/2023 17:33,1/18/2023 18:52,Servis
3780,3780,1/18/2023 17:17,1/18/2023 19:13,Hujjatlar
3781,3781,1/18/2023 13:38,1/18/2023 14:29,Test drive
3782,3782,1/18/2023 10:42,1/18/2023 10:53,Servis
3783,3783,1/19/2023 13:27,1/19/2023 15:24,Texnik ko‘rik
3784,3784,1/19/2023 12:48,1/19/2023 14:16,Servis
3785,3785,1/19/2023 11:20,1/19/2023 12:52,Hujjatlar
3786,3786,1/19/2023 15:14,1/19/2023 16:44,Texnik ko‘rik
3787,3787,1/19/2023 15:55,1/19/2023 17:54,Servis
3788,3788,1/19/2023 17:49,1/19/2023 18:25,Hujjatlar
3789,3789,1/19/2023 13:08,1/19/2023 14:46,Servis
3790,3790,1/19/2023 13:35,1/19/2023 14:26,Texnik ko‘rik
3791,3791,1/19/2023 10:28,1/19/2023 11:40,Hujjatlar
3792,3792,1/19/2023 10:21,1/19/2023 12:07,Texnik ko‘rik
3793,3793,1/19/2023 11:19,1/19/2023 12:36,Texnik ko‘rik
3794,3794,1/19/2023 14:17,1/19/2023 15:58,Yangi mashina ko‘rish
3795,3795,1/20/2023 12:25,1/20/2023 14:14,Texnik ko‘rik
3796,3796,1/20/2023 17:42,1/20/2023 18:15,Hujjatlar
3797,3797,1/20/2023 14:27,1/20/2023 16:10,Yangi mashina ko‘rish
3798,3798,1/20/2023 11:40,1/20/2023 12:03,Servis
3799,3799,1/20/2023 14:10,1/20/2023 14:27,Yangi mashina ko‘rish
3800,3800,1/20/2023 14:59,1/20/2023 16:25,Texnik ko‘rik
3801,3801,1/20/2023 15:44,1/20/2023 17:41,Hujjatlar
3802,3802,1/20/2023 12:20,1/20/2023 12:52,Hujjatlar
3803,3803,1/20/2023 9:03,1/20/2023 10:14,Yangi mashina ko‘rish
3804,3804,1/20/2023 15:47,1/20/2023 16:34,Servis
3805,3805,1/20/2023 14:37,1/20/2023 15:28,Yangi mashina ko‘rish
3806,3806,1/20/2023 13:21,1/20/2023 14:17,Hujjatlar
3807,3807,1/20/2023 10:39,1/20/2023 12:00,Yangi mashina ko‘rish
3808,3808,1/20/2023 9:16,1/20/2023 9:47,Yangi mashina ko‘rish
3809,3809,1/20/2023 13:22,1/20/2023 14:54,Hujjatlar
3810,3810,1/21/2023 12:39,1/21/2023 13:38,Test drive
3811,3811,1/21/2023 16:25,1/21/2023 18:15,Texnik ko‘rik
3812,3812,1/21/2023 12:53,1/21/2023 13:55,Yangi mashina ko‘rish
3813,3813,1/21/2023 15:07,1/21/2023 17:04,Hujjatlar
3814,3814,1/21/2023 14:08,1/21/2023 14:43,Texnik ko‘rik
3815,3815,1/21/2023 12:34,1/21/2023 14:21,Yangi mashina ko‘rish
3816,3816,1/21/2023 17:20,1/21/2023 18:40,Texnik ko‘rik
3817,3817,1/21/2023 9:13,1/21/2023 9:57,Servis
3818,3818,1/21/2023 12:32,1/21/2023 13:39,Test drive
3819,3819,1/21/2023 10:54,1/21/2023 12:16,Yangi mashina ko‘rish
3820,3820,1/21/2023 17:19,1/21/2023 18:36,Texnik ko‘rik
3821,3821,1/21/2023 13:26,1/21/2023 14:46,Texnik ko‘rik
3822,3822,1/22/2023 16:04,1/22/2023 17:06,Hujjatlar
3823,3823,1/22/2023 15:49,1/22/2023 16:50,Servis
3824,3824,1/22/2023 13:33,1/22/2023 14:29,Texnik ko‘rik
3825,3825,1/22/2023 16:46,1/22/2023 18:27,Texnik ko‘rik
3826,3826,1/22/2023 11:22,1/22/2023 11:46,Test drive
3827,3827,1/22/2023 17:21,1/22/2023 19:06,Hujjatlar
3828,3828,1/22/2023 14:25,1/22/2023 15:30,Yangi mashina ko‘rish
3829,3829,1/22/2023 14:16,1/22/2023 14:42,Test drive
3830,3830,1/22/2023 12:50,1/22/2023 13:00,Test drive
3831,3831,1/22/2023 16:38,1/22/2023 17:06,Texnik ko‘rik
3832,3832,1/22/2023 14:02,1/22/2023 15:38,Texnik ko‘rik
3833,3833,1/22/2023 17:03,1/22/2023 17:39,Test drive
3834,3834,1/22/2023 13:47,1/22/2023 15:41,Test drive
3835,3835,1/22/2023 14:41,1/22/2023 15:10,Yangi mashina ko‘rish
3836,3836,1/22/2023 10:08,1/22/2023 10:43,Hujjatlar
3837,3837,1/23/2023 15:43,1/23/2023 17:12,Hujjatlar
3838,3838,1/23/2023 9:36,1/23/2023 11:02,Yangi mashina ko‘rish
3839,3839,1/23/2023 10:10,1/23/2023 10:53,Servis
3840,3840,1/23/2023 16:32,1/23/2023 16:43,Texnik ko‘rik
3841,3841,1/23/2023 14:44,1/23/2023 16:34,Hujjatlar
3842,3842,1/23/2023 13:16,1/23/2023 13:51,Yangi mashina ko‘rish
3843,3843,1/23/2023 17:54,1/23/2023 18:26,Yangi mashina ko‘rish
3844,3844,1/23/2023 17:31,1/23/2023 19:13,Yangi mashina ko‘rish
3845,3845,1/24/2023 15:21,1/24/2023 16:25,Test drive
3846,3846,1/24/2023 10:45,1/24/2023 12:07,Hujjatlar
3847,3847,1/24/2023 11:33,1/24/2023 11:52,Test drive
3848,3848,1/24/2023 11:57,1/24/2023 12:27,Yangi mashina ko‘rish
3849,3849,1/24/2023 17:54,1/24/2023 18:47,Hujjatlar
3850,3850,1/24/2023 12:07,1/24/2023 13:30,Texnik ko‘rik
3851,3851,1/24/2023 11:40,1/24/2023 13:21,Servis
3852,3852,1/25/2023 17:25,1/25/2023 17:50,Servis
3853,3853,1/25/2023 11:13,1/25/2023 13:11,Servis
3854,3854,1/25/2023 13:23,1/25/2023 14:18,Test drive
3855,3855,1/25/2023 10:48,1/25/2023 11:38,Hujjatlar
3856,3856,1/25/2023 15:01,1/25/2023 15:27,Servis
3857,3857,1/25/2023 17:33,1/25/2023 18:02,Servis
3858,3858,1/25/2023 10:47,1/25/2023 12:25,Hujjatlar
3859,3859,1/25/2023 11:11,1/25/2023 12:34,Servis
3860,3860,1/25/2023 9:35,1/25/2023 9:49,Test drive
3861,3861,1/25/2023 17:59,1/25/2023 19:21,Yangi mashina ko‘rish
3862,3862,1/25/2023 11:26,1/25/2023 12:35,Test drive
3863,3863,1/25/2023 16:21,1/25/2023 17:15,Test drive
3864,3864,1/25/2023 13:49,1/25/2023 14:03,Hujjatlar
3865,3865,1/25/2023 13:26,1/25/2023 15:23,Servis
3866,3866,1/26/2023 15:01,1/26/2023 15:22,Texnik ko‘rik
3867,3867,1/26/2023 9:48,1/26/2023 10:56,Servis
3868,3868,1/26/2023 15:28,1/26/2023 16:50,Texnik ko‘rik
3869,3869,1/26/2023 10:14,1/26/2023 10:36,Test drive
3870,3870,1/26/2023 10:59,1/26/2023 12:39,Test drive
3871,3871,1/26/2023 9:03,1/26/2023 10:24,Servis
3872,3872,1/26/2023 11:39,1/26/2023 13:14,Test drive
3873,3873,1/26/2023 16:35,1/26/2023 17:24,Servis
3874,3874,1/26/2023 17:30,1/26/2023 18:52,Texnik ko‘rik
3875,3875,1/26/2023 17:51,1/26/2023 18:36,Yangi mashina ko‘rish
3876,3876,1/26/2023 13:23,1/26/2023 14:50,Texnik ko‘rik
3877,3877,1/26/2023 12:34,1/26/2023 13:06,Hujjatlar
3878,3878,1/27/2023 9:40,1/27/2023 10:59,Test drive
3879,3879,1/27/2023 12:46,1/27/2023 14:28,Yangi mashina ko‘rish
3880,3880,1/27/2023 11:25,1/27/2023 12:02,Yangi mashina ko‘rish
3881,3881,1/27/2023 11:31,1/27/2023 12:01,Test drive
3882,3882,1/27/2023 13:12,1/27/2023 13:31,Yangi mashina ko‘rish
3883,3883,1/27/2023 12:14,1/27/2023 12:55,Texnik ko‘rik
3884,3884,1/27/2023 13:39,1/27/2023 15:12,Hujjatlar
3885,3885,1/27/2023 9:06,1/27/2023 10:20,Texnik ko‘rik
3886,3886,1/27/2023 9:33,1/27/2023 10:32,Servis
3887,3887,1/28/2023 13:31,1/28/2023 15:14,Yangi mashina ko‘rish
3888,3888,1/28/2023 13:13,1/28/2023 14:00,Test drive
3889,3889,1/28/2023 12:18,1/28/2023 14:03,Yangi mashina ko‘rish
3890,3890,1/28/2023 14:01,1/28/2023 14:24,Texnik ko‘rik
3891,3891,1/28/2023 14:22,1/28/2023 16:03,Servis
3892,3892,1/28/2023 13:14,1/28/2023 14:16,Test drive
3893,3893,1/28/2023 13:44,1/28/2023 13:59,Hujjatlar
3894,3894,1/28/2023 12:15,1/28/2023 12:35,Test drive
3895,3895,1/28/2023 11:45,1/28/2023 12:41,Servis
3896,3896,1/28/2023 16:46,1/28/2023 18:20,Texnik ko‘rik
3897,3897,1/28/2023 14:06,1/28/2023 15:46,Test drive
3898,3898,1/28/2023 13:46,1/28/2023 15:09,Servis
3899,3899,1/28/2023 11:21,1/28/2023 12:58,Texnik ko‘rik
3900,3900,1/28/2023 17:56,1/28/2023 19:27,Servis
3901,3901,1/29/2023 17:57,1/29/2023 19:15,Servis
3902,3902,1/29/2023 10:55,1/29/2023 11:10,Texnik ko‘rik
3903,3903,1/29/2023 13:39,1/29/2023 15:25,Texnik ko‘rik
3904,3904,1/29/2023 9:31,1/29/2023 10:16,Yangi mashina ko‘rish
3905,3905,1/29/2023 10:48,1/29/2023 11:26,Hujjatlar
3906,3906,1/29/2023 10:11,1/29/2023 11:50,Texnik ko‘rik
3907,3907,1/29/2023 17:23,1/29/2023 18:27,Test drive
3908,3908,1/29/2023 17:57,1/29/2023 18:44,Hujjatlar
3909,3909,1/29/2023 10:38,1/29/2023 11:11,Servis
3910,3910,1/29/2023 14:49,1/29/2023 16:21,Servis
3911,3911,1/29/2023 12:50,1/29/2023 14:29,Yangi mashina ko‘rish
3912,3912,1/29/2023 17:30,1/29/2023 17:57,Test drive
3913,3913,1/29/2023 15:55,1/29/2023 17:10,Test drive
3914,3914,1/29/2023 9:32,1/29/2023 9:57,Yangi mashina ko‘rish
3915,3915,1/29/2023 15:06,1/29/2023 16:48,Servis
3916,3916,1/30/2023 13:12,1/30/2023 13:27,Test drive
3917,3917,1/30/2023 14:46,1/30/2023 15:59,Hujjatlar
3918,3918,1/30/2023 10:59,1/30/2023 11:20,Hujjatlar
3919,3919,1/30/2023 14:21,1/30/2023 14:34,Servis
3920,3920,1/30/2023 12:59,1/30/2023 14:18,Texnik ko‘rik
3921,3921,1/30/2023 15:43,1/30/2023 16:35,Yangi mashina ko‘rish
3922,3922,1/30/2023 17:02,1/30/2023 18:27,Texnik ko‘rik
3923,3923,1/30/2023 15:14,1/30/2023 16:49,Servis
3924,3924,1/31/2023 10:03,1/31/2023 11:27,Hujjatlar
3925,3925,1/31/2023 12:22,1/31/2023 13:59,Yangi mashina ko‘rish
3926,3926,1/31/2023 17:33,1/31/2023 19:08,Yangi mashina ko‘rish
3927,3927,1/31/2023 12:21,1/31/2023 14:05,Hujjatlar
3928,3928,1/31/2023 14:43,1/31/2023 16:09,Test drive
3929,3929,1/31/2023 11:44,1/31/2023 13:29,Yangi mashina ko‘rish
3930,3930,1/31/2023 13:28,1/31/2023 15:15,Yangi mashina ko‘rish
3931,3931,1/31/2023 17:32,1/31/2023 19:08,Yangi mashina ko‘rish
3932,3932,1/31/2023 11:13,1/31/2023 13:06,Servis
3933,3933,1/31/2023 14:52,1/31/2023 16:46,Servis
3934,3934,1/31/2023 13:17,1/31/2023 14:24,Test drive
3935,3935,1/31/2023 12:26,1/31/2023 13:43,Yangi mashina ko‘rish
3936,3936,1/31/2023 10:03,1/31/2023 10:56,Texnik ko‘rik
3937,3937,1/31/2023 15:54,1/31/2023 17:06,Test drive
3938,3938,2/1/2023 13:14,2/1/2023 14:29,Servis
3939,3939,2/1/2023 12:52,2/1/2023 13:39,Servis
3940,3940,2/1/2023 12:47,2/1/2023 13:44,Hujjatlar
3941,3941,2/1/2023 9:48,2/1/2023 11:42,Test drive
3942,3942,2/1/2023 11:21,2/1/2023 12:25,Test drive
3943,3943,2/1/2023 9:38,2/1/2023 10:14,Test drive
3944,3944,2/1/2023 16:23,2/1/2023 16:57,Texnik ko‘rik
3945,3945,2/1/2023 14:59,2/1/2023 15:14,Hujjatlar
3946,3946,2/1/2023 11:09,2/1/2023 12:29,Texnik ko‘rik
3947,3947,2/2/2023 9:30,2/2/2023 9:58,Hujjatlar
3948,3948,2/2/2023 11:42,2/2/2023 12:50,Texnik ko‘rik
3949,3949,2/2/2023 17:22,2/2/2023 18:38,Servis
3950,3950,2/2/2023 17:43,2/2/2023 18:19,Yangi mashina ko‘rish
3951,3951,2/2/2023 15:16,2/2/2023 16:58,Servis
3952,3952,2/3/2023 17:32,2/3/2023 18:35,Yangi mashina ko‘rish
3953,3953,2/3/2023 11:04,2/3/2023 11:26,Hujjatlar
3954,3954,2/3/2023 9:23,2/3/2023 11:19,Hujjatlar
3955,3955,2/3/2023 15:21,2/3/2023 16:26,Servis
3956,3956,2/3/2023 10:48,2/3/2023 12:01,Texnik ko‘rik
3957,3957,2/3/2023 17:39,2/3/2023 18:35,Yangi mashina ko‘rish
3958,3958,2/3/2023 11:35,2/3/2023 13:15,Hujjatlar
3959,3959,2/3/2023 9:58,2/3/2023 11:31,Servis
3960,3960,2/3/2023 9:45,2/3/2023 10:31,Servis
3961,3961,2/3/2023 12:40,2/3/2023 14:37,Test drive
3962,3962,2/4/2023 12:00,2/4/2023 12:29,Texnik ko‘rik
3963,3963,2/4/2023 17:01,2/4/2023 18:13,Servis
3964,3964,2/4/2023 12:03,2/4/2023 13:03,Hujjatlar
